file,Layer,Module,typed/untyped,notAnyRate
chainer/testing/array.py,L1,M0,untyped,null
chainer/testing/attr.py,L1,M0,untyped,null
chainer/gradient_check.py,L1,M0,untyped,null
chainer/testing/training.py,L1,M0,untyped,null
chainer/testing/_distribution_test.py,L1,M0,untyped,null
chainer/testing/distribution_test.py,L1,M0,untyped,null
chainer/testing/unary_math_function_test.py,L1,M0,untyped,null
chainer/testing/parameterized.py,L1,M0,typed,1.0
chainer/testing/serializer.py,L1,M0,untyped,null
chainer/testing/matrix.py,L1,M0,untyped,null
chainer/testing/helper.py,L1,M0,untyped,null
chainer/testing/random.py,L1,M0,untyped,null
chainer/testing/backend.py,L1,M0,untyped,null
chainer/testing/function_link.py,L1,M0,untyped,null
chainer/testing/__init__.py,L1,M0,untyped,null
chainer/link_hooks/timer.py,L1,M1,untyped,null
chainer/link_hooks/weight_standardization.py,L1,M1,untyped,null
chainer/link_hooks/spectral_normalization.py,L1,M1,untyped,null
chainer/link_hooks/__init__.py,L1,M1,untyped,null
chainer/exporters/__init__.py,L1,M2,untyped,null
chainer/exporters/caffe.py,L1,M2,untyped,null
chainer/testing/doctest_helper.py,Isolated,/,untyped,null
chainer/testing/condition.py,Isolated,/,untyped,null
